"ID","ReputationIndex","ReputationRaceMask_1","ReputationRaceMask_2","ReputationRaceMask_3","ReputationRaceMask_4","ReputationClassMask_1","ReputationClassMask_2","ReputationClassMask_3","ReputationClassMask_4","ReputationBase_1","ReputationBase_2","ReputationBase_3","ReputationBase_4","ReputationFlags_1","ReputationFlags_2","ReputationFlags_3","ReputationFlags_4","ParentFactionID","ParentFactionMod_1","ParentFactionMod_2","ParentFactionCap_1","ParentFactionCap_2","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask"
"70","6","1791","0","0","0","0","0","0","0","-10000","0","0","0","2","0","0","0","0","1","1","5","5","Syndicate","비밀결사대","Syndicat","Syndikat","辛迪加","","La Hermandad","La Hermandad","Синдикат","","","","","","","","16712190","A primarily human criminal organization that operates mostly out of the Alterac Mountains and Hillsbrad Foothills.","원래 인간 범죄 집단이었던 비밀결사대는 힐스브래드 구릉지와 알터랙 산맥 등지에서 활동하고 있습니다.","Cette organisation criminelle, composée d’une majorité d’humains, opère depuis les montagnes d’Alterac et les contreforts de Hautebrande.","Eine Verbrechensorganisation, ","一个主要由人类组成的犯罪组织，目前占据着奥特兰克山脉与希尔斯","","Una organización criminal mayoritariamente humana que opera principalmente en los alrededores de las montañas de Alterac y las Laderas de Trabalomas.","Una organización criminal mayoritariamente humana que opera principalmente en los alrededores de las montañas de Alterac y las Laderas de Trabalomas.","Преступное сообщество, организованное людьми. Действует почти на всей территории Альтеракских гор и предгорий Хилсбрада.","","","","","","","","16712190"
"71","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Hillsbrad Militia","힐스브래드 민병대","Milice de Hautebrande","Hügellandmiliz","希尔斯布莱德民兵","","Milicia de Trabalomas","Milicia de Trabalomas","Дружина Хилсбрада","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"72","19","3149","946","1","0","0","0","0","0","3100","-42000","4000","0","273","6","17","0","469","1","0.25","7","5","Stormwind","스톰윈드","Hurlevent","Sturmwind","暴风城","","Ventormenta","Ventormenta","Штормград","","","","","","","","16712190","One of the last bastions of human power, this Alliance capital is ruled by the prodigal king, Varian Wrynn.","인간 세력의 최후의 보루 중 하나인 스톰윈드는 돌아온 국왕 바리안 린이 통치하고 있습니다.","Cette capitale de l’Alliance est l’un des derniers bastions de la puissance des humains. Elle est gouvernée par le roi Varian Wrynn, revenu après une disparition mystérieuse.","Eine der letzten Bastionen der","这座人类势力的最后堡垒目前由流浪归来的国王瓦里安·乌瑞恩统治","","Esta capital de la Alianza, uno de los últimos baluartes del poder humano, está gobernada por el rey pródigo Varian Wrynn.","Esta capital de la Alianza, uno de los últimos baluartes del poder humano, está gobernada por el rey pródigo Varian Wrynn.","Один из последних оплотов могущества человеческой расы, возглавляемый вернувшимся к власти королем Варианом Ринном.","","","","","","","","16712190"
"73","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Demon","악마","Démon","Dämon","恶魔","","Demonio","Demonio","Демон","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"74","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Elemental","정령","Elémentaire","Elementar","元素生物","","Elemental","Elemental","Элементаль","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"75","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Spirit","영혼","Esprit","Geist","灵魂","","Espíritu","Espíritu","Дух","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"76","14","416","3149","2","528","0","0","0","0","3100","-42000","4000","500","273","6","17","17","67","1","0.25","7","5","Orgrimmar","오그리마","Orgrimmar","Orgrimmar","奥格瑞玛","","Orgrimmar","Orgrimmar","Оргриммар","","","","","","","","16712190","Founded by Thrall, this Horde capital city is home to many of the proud orc clans of Durotar.","스랄에 의해 건설된 호드의 수도인 오그리마는 듀로타에 살고 있는 여러 자랑스러운 오크 부족들의 고향입니다.","Fondée par Thrall, cette capitale de la Horde abrite les nombreux et fiers clans orcs de Durotar.","Diese von Thrall begründete Ha","这座由萨尔建立的部落城市是许多兽人氏族的家园。","","Fundada por Thrall, esta capital de la Horda es el hogar de muchos de los orgullosos clanes orcos de Durotar.","Fundada por Thrall, esta capital de la Horda es el hogar de muchos de los orgullosos clanes orcos de Durotar.","Эта столица Орды, основанная Траллом, служит домом для множества орочьих кланов Дуротара.","","","","","","","","16712190"
"77","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Treasure","보물","Trésor","Schatz","宝物","","Tesoro","Tesoro","Сокровище","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"78","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Gnoll - Mudsnout","놀 - 진흙주둥이일족","Gnoll - Fangemufle","Gnoll - Morastschnau","泥嘴豺狼人","","Gnoll: Morrobarro","Gnoll: Morrobarro","Гнолл: Грязнорылы","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"79","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","HIllsbrad, Southshore Mayor","힐스브래드 - 사우스쇼어 시장","Hautebrande, maire d’Austrivage","Hügelland, Bürgermei","希尔斯布莱德，南海镇","","Trabalomas, Alcalde de Costasur","Trabalomas, Alcalde de Costasur","Хилсбрад, мэр Южнобережья","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"80","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Dragonflight, Black","용군단 - 검은용군단","Vol Noir","Drachenschwarm, Schw","黑龙","","Vuelo, Negro","Vuelo, Negro","Черные драконы","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"81","16","386","3149","528","32","0","0","0","0","3100","-42000","500","4000","273","6","17","17","67","1","0.25","7","5","Thunder Bluff","썬더 블러프","Les Pitons du Tonnerre","Donnerfels","雷霆崖","","Cima del Trueno","Cima del Trueno","Громовой Утес","","","","","","","","16712190","Cairne Bloodhoof leads his people, the proud Tauren, from this mighty Horde capital.","강력한 호드 대도시 중 하나인 이곳 썬더 블러프는 케른 블러드후프 족장이 이끄는 자랑스러운 타우렌들의 고향입니다.","Cairne Sabot-de-sang dirige son peuple, les fiers taurens, depuis cette puissante capitale de la Horde.","Cairne Bluthuf führt sein Volk","凯恩·血蹄及其领导下的牛头人的家园，壮丽而伟大的部落城市。","","Cairne Pezuña de Sangre dirige a su pueblo, los orgullosos tauren, desde esta poderosa capital de la Horda.","Cairne Pezuña de Sangre dirige a su pueblo, los orgullosos tauren, desde esta poderosa capital de la Horda.","В этой столице Орды правит могучий таурен Кэрн Кровавое Копыто.","","","","","","","","16712190"
"82","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Troll, Witherbark","트롤 - 마른나무껍질부족","Troll, Fânécorce","Troll, Bleichborken","枯木巨魔","","Trol, Secacorteza","Trol, Secacorteza","Тролль: Сухокожие","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"83","23","1791","0","0","0","0","0","0","0","2999","0","0","0","4","0","0","0","0","1","1","5","5"," Leatherworking - Elemental","가죽세공 - 정기"," Travail du cuir - Elémentaire"," Lederverarbeitung -","怪物 - 无组织",""," Peletería: elemental"," Peletería: elemental","Кожевничество: сила стихий","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"84","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Quilboar, Razormane","가시멧돼지 - 서슬갈기일족","Huran, Tranchecrin","Stacheleber, Klingen","钢鬃野猪人","","Jabaespín, Crines de Acero","Jabaespín, Crines de Acero","Свинобраз: Иглогривые","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"85","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Quilboar, Bristleback","가시멧돼지 - 뾰족털일족","Huran, Dos-hirsute","Stacheleber, Borsten","刺背野猪人","","Jabaespín, Erizapúas","Jabaespín, Erizapúas","Свинобраз: Дыбогривы","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"86","22","1791","0","0","0","0","0","0","0","2999","0","0","0","4","0","0","0","0","1","1","5","5"," Leatherworking - Dragonscale","가죽세공 - 용비늘"," Travail du cuir - Écailles de dragon"," Lederverarbeitung -","怪物 - 有组织",""," Peletería: dragontina"," Peletería: dragontina","Кожевничество: чешуя дракона","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"87","0","1791","0","0","0","0","0","0","0","-6500","0","0","0","2","0","0","0","1118","0","0","5","5","Bloodsail Buccaneers","붉은해적단","La Voile sanglante","Blutsegelbukaniere","血帆海盗","","Bucaneros Velasangre","Bucaneros Velasangre","Пираты Кровавого Паруса","","","","","","","","16712190","These bloodthirsty corsairs are the bane of many a merchant in the high seas.  Sworn enemies of Booty Bay.","피에 굶주린 붉은해적단은 바다에서 무역을 벌이고 있는 여러 상인들의 천적입니다. 무법항과는 적대 관계입니다.","Ennemis jurés de Baie-du-Butin, ces corsaires assoiffés de sang sont la plaie des nombreux marchands qui naviguent en haute mer.","Diese blutdürstigen Korsaren s","一群嗜血的海盗，所有海上商人的公敌。藏宝海湾的死敌。","","Estos sanguinarios corsarios son la pesadilla de muchos mercaderes en alta mar. Enemigos acérrimos de Bahía del Botín.","Estos sanguinarios corsarios son la pesadilla de muchos mercaderes en alta mar. Enemigos acérrimos de Bahía del Botín.","Кровожадные пираты, известные всем капитанам торговых кораблей. Заклятые враги жителей Пиратской Бухты.","","","","","","","","16712190"
"88","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Blackfathom","검은심연","Brassenoire","Tiefschwarze Grotte","黑暗深渊","","Brazanegra","Brazanegra","Непроглядная пучина","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"89","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Makrura","마크루라","Makrura","Makrura","龙虾人","","Makrura","Makrura","Макрура","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"90","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Centaur, Kolkar","켄타우로스 - 콜카르일족","Centaures (Kolkar)","Zentaur, Kolkar","科卡尔半人马","","Centauro, Kolkar","Centauro, Kolkar","Кентавр: Колкар","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"91","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Centaur, Galak","켄타우로스 - 갈라크일족","Centaures (Galak)","Zentaur, Galak","加拉克半人马","","Centauro, Galak","Centauro, Galak","Кентавр: Галак","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"92","2","1791","0","0","0","0","0","0","0","2000","0","0","0","2","0","0","0","1118","0","0","5","5","Gelkis Clan Centaur","켄타우로스 - 겔키스일족","Centaures (Gelkis)","Gelkisklan","吉尔吉斯半人马","","Centauros del clan Gelkis","Centauros del clan Gelkis","Кентавры из племени Гелкис","","","","","","","","16712190","These centaur have made their home in the southern region of Desolace.  Mortal enemies of the Magram Centaur.","겔키스 일족은 잊혀진 땅 남부 지역에 터전을 마련하고 있습니다. 마그람 일족과는 원수 지간입니다.","Ennemis mortels des centaures Magram, ces centaures se sont établis dans la région méridionale de Désolace.","Diese Zentauren leben in der s","一群居住在凄凉之地南方的半人马，玛格拉姆半人马的仇敌。","","Estos centauros han establecido su hogar en la región sur de Desolace. Son enemigos mortales de los centauros Magram.","Estos centauros han establecido su hogar en la región sur de Desolace. Son enemigos mortales de los centauros Magram.","Это племя кентавров обосновалось в южной части Пустошей. Заклятые враги племени Маграм.","","","","","","","","16712190"
"93","3","1791","0","0","0","0","0","0","0","2000","0","0","0","2","0","0","0","1118","0","0","5","5","Magram Clan Centaur","켄타우로스 - 마그람일족","Centaures (Magram)","Magramklan","玛格拉姆半人马","","Centauros del clan Magram","Centauros del clan Magram","Кентавры из племени Маграм","","","","","","","","16712190","These centaur have made their home in the eastern region of Desolace.  Mortal enemies of the Gelkis Centaur.","마그람 일족은 잊혀진 땅 동부 지역에 터전을 마련하고 있습니다. 겔키스 일족과는 원수 지간입니다.","Ennemis mortels des centaures Gelkis, ces centaures résident dans la région orientale de Désolace.","Diese Zentauren leben in der ö","一群居住在凄凉之地东部的半人马，吉尔吉斯半人马的仇敌。","","Estos centauros han establecido su hogar en la región oriental de Desolace. Son enemigos mortales de los centauros Gelkis.","Estos centauros han establecido su hogar en la región oriental de Desolace. Son enemigos mortales de los centauros Gelkis.","Это племя кентавров обосновалось в восточной части Пустошей. Заклятые враги племени Гелкис.","","","","","","","","16712190"
"94","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Maraudine","마라우딘일족","Maraudine","Maraudine","玛洛迪","","Maraudine","Maraudine","Мародин","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
"108","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","5","5","Theramore","테라모어","Theramore","Theramore","塞拉摩","","Theramore","Theramore","Терамор","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188"
